Number,Name,Rx Freq,Tx Freq,Ch Mode,Power,Rx Tone,Tx Tone,Color Code,Rx Group List,Contact,Repeater Slot
,43 TG3805 SA,438.025,431.025,Digital,High,None,None,1,3,22,2
,43 TG3806 WA,438.025,431.025,Digital,High,None,None,1,3,23,2
,43 TG3807 Tas,438.025,431.025,Digital,High,None,None,1,3,24,2
,43 Ref Discnct,438.025,431.025,Digital,High,None,None,1,3,26,1
,43 Rep Status,438.025,431.025,Digital,High,None,None,1,3,27,1
,44 VK4REG Scan,439.9875,434.9875,Digital,High,None,None,1,3,1,1
,44 TG1 WW,439.9875,434.9875,Digital,High,None,None,1,3,2,1
,44 TG5 VK Bcast,439.9875,434.9875,Digital,High,None,None,1,3,3,1
,44 TG8 S1,439.9875,434.9875,Digital,High,None,None,1,3,4,1
,44 TG9 S1 Loc,439.9875,434.9875,Digital,High,None,None,1,3,5,1
,44 TG13 WWE,439.9875,434.9875,Digital,High,None,None,1,3,6,1
,44 TG113 UA E1,439.9875,434.9875,Digital,High,None,None,1,3,9,1
,44 TG123 UA E2,439.9875,434.9875,Digital,High,None,None,1,3,10,1
,44 TG133 +USA,439.9875,434.9875,Digital,High,None,None,1,3,11,1
,44 TG143 +UK,439.9875,434.9875,Digital,High,None,None,1,3,12,1
,44 TG153 SthPac,439.9875,434.9875,Digital,High,None,None,1,3,13,1
,44 TG505 AU,439.9875,434.9875,Digital,High,None,None,1,3,15,1
,44 TG3800 AU+,439.9875,434.9875,Digital,High,None,None,1,3,17,2
,44 TG3801 ACT,439.9875,434.9875,Digital,High,None,None,1,3,18,2
,44 TG3802 NSW,439.9875,434.9875,Digital,High,None,None,1,3,19,2
,44 TG3803 Vic,439.9875,434.9875,Digital,High,None,None,1,3,20,2
,44 TG3804 Qld,439.9875,434.9875,Digital,High,None,None,1,3,21,2
,44 TG3805 SA,439.9875,434.9875,Digital,High,None,None,1,3,22,2
,44 TG3806 WA,439.9875,434.9875,Digital,High,None,None,1,3,23,2
,44 TG3807 Tas,439.9875,434.9875,Digital,High,None,None,1,3,24,2
,44 Ref Discnct,439.9875,434.9875,Digital,High,None,None,1,3,26,1
,44 Rep Status,439.9875,434.9875,Digital,High,None,None,1,3,27,1
,45 VK4RBX Scan,438.8375,431.8375,Digital,High,None,None,1,3,1,1
,45 TG1 WW,438.8375,431.8375,Digital,High,None,None,1,3,2,1
,45 TG5 VK Bcast,438.8375,431.8375,Digital,High,None,None,1,3,3,1
,45 TG8 S1,438.8375,431.8375,Digital,High,None,None,1,3,4,1
,45 TG9 S1 Loc,438.8375,431.8375,Digital,High,None,None,1,3,5,1
,45 TG13 WWE,438.8375,431.8375,Digital,High,None,None,1,3,6,1
,45 TG113 UA E1,438.8375,431.8375,Digital,High,None,None,1,3,9,1
,45 TG123 UA E2,438.8375,431.8375,Digital,High,None,None,1,3,10,1
,45 TG133 +USA,438.8375,431.8375,Digital,High,None,None,1,3,11,1
,45 TG143 +UK,438.8375,431.8375,Digital,High,None,None,1,3,12,1
,45 TG153 SthPac,438.8375,431.8375,Digital,High,None,None,1,3,13,1
,45 TG505 AU,438.8375,431.8375,Digital,High,None,None,1,3,15,1
,45 TG3800 AU+,438.8375,431.8375,Digital,High,None,None,1,3,17,2
,45 TG3801 ACT,438.8375,431.8375,Digital,High,None,None,1,3,18,2
,45 TG3802 NSW,438.8375,431.8375,Digital,High,None,None,1,3,19,2
,45 TG3803 Vic,438.8375,431.8375,Digital,High,None,None,1,3,20,2
,45 TG3804 Qld,438.8375,431.8375,Digital,High,None,None,1,3,21,2
,45 TG3805 SA,438.8375,431.8375,Digital,High,None,None,1,3,22,2
,45 TG3806 WA,438.8375,431.8375,Digital,High,None,None,1,3,23,2
,45 TG3807 Tas,438.8375,431.8375,Digital,High,None,None,1,3,24,2
,45 Ref Discnct,438.8375,431.8375,Digital,High,None,None,1,3,26,1
,45 Rep Status,438.8375,431.8375,Digital,High,None,None,1,3,27,1
,46 VK4RNX Scan,438.8875,431.8875,Digital,High,None,None,1,3,1,1
,46 TG1 WW,438.8875,431.8875,Digital,High,None,None,1,3,2,1
,46 TG5 VK Bcast,438.8875,431.8875,Digital,High,None,None,1,3,3,1
,46 TG8 S1,438.8875,431.8875,Digital,High,None,None,1,3,4,1
,46 TG9 S1 Loc,438.8875,431.8875,Digital,High,None,None,1,3,5,1
,46 TG13 WWE,438.8875,431.8875,Digital,High,None,None,1,3,6,1
,46 TG113 UA E1,438.8875,431.8875,Digital,High,None,None,1,3,9,1
,46 TG123 UA E2,438.8875,431.8875,Digital,High,None,None,1,3,10,1
,46 TG133 +USA,438.8875,431.8875,Digital,High,None,None,1,3,11,1
,46 TG143 +UK,438.8875,431.8875,Digital,High,None,None,1,3,12,1
,46 TG153 SthPac,438.8875,431.8875,Digital,High,None,None,1,3,13,1
,46 TG505 AU,438.8875,431.8875,Digital,High,None,None,1,3,15,1
,46 TG3800 AU+,438.8875,431.8875,Digital,High,None,None,1,3,17,2
,46 TG3801 ACT,438.8875,431.8875,Digital,High,None,None,1,3,18,2
,46 TG3802 NSW,438.8875,431.8875,Digital,High,None,None,1,3,19,2
,46 TG3803 Vic,438.8875,431.8875,Digital,High,None,None,1,3,20,2
,46 TG3804 Qld,438.8875,431.8875,Digital,High,None,None,1,3,21,2
,46 TG3805 SA,438.8875,431.8875,Digital,High,None,None,1,3,22,2
,46 TG3806 WA,438.8875,431.8875,Digital,High,None,None,1,3,23,2
,46 TG3807 Tas,438.8875,431.8875,Digital,High,None,None,1,3,24,2
,46 Ref Discnct,438.8875,431.8875,Digital,High,None,None,1,3,26,1
,46 Rep Status,438.8875,431.8875,Digital,High,None,None,1,3,27,1
,47 VK4RBK Scan,438.925,431.925,Digital,High,None,None,1,3,1,1
,47 TG1 WW,438.925,431.925,Digital,High,None,None,1,3,2,1
,47 TG5 VK Bcast,438.925,431.925,Digital,High,None,None,1,3,3,1
,47 TG8 S1,438.925,431.925,Digital,High,None,None,1,3,4,1
,47 TG9 S1 Loc,438.925,431.925,Digital,High,None,None,1,3,5,1
,47 TG13 WWE,438.925,431.925,Digital,High,None,None,1,3,6,1
,47 TG113 UA E1,438.925,431.925,Digital,High,None,None,1,3,9,1
,47 TG123 UA E2,438.925,431.925,Digital,High,None,None,1,3,10,1
,47 TG133 +USA,438.925,431.925,Digital,High,None,None,1,3,11,1
,47 TG143 +UK,438.925,431.925,Digital,High,None,None,1,3,12,1
,47 TG153 SthPac,438.925,431.925,Digital,High,None,None,1,3,13,1
,47 TG505 AU,438.925,431.925,Digital,High,None,None,1,3,15,1
,47 TG3800 AU+,438.925,431.925,Digital,High,None,None,1,3,17,2
,47 TG3801 ACT,438.925,431.925,Digital,High,None,None,1,3,18,2
,47 TG3802 NSW,438.925,431.925,Digital,High,None,None,1,3,19,2
,47 TG3803 Vic,438.925,431.925,Digital,High,None,None,1,3,20,2
,47 TG3804 Qld,438.925,431.925,Digital,High,None,None,1,3,21,2
,47 TG3805 SA,438.925,431.925,Digital,High,None,None,1,3,22,2
,47 TG3806 WA,438.925,431.925,Digital,High,None,None,1,3,23,2
,47 TG3807 Tas,438.925,431.925,Digital,High,None,None,1,3,24,2
,47 Ref Discnct,438.925,431.925,Digital,High,None,None,1,3,26,1
,47 Rep Status,438.925,431.925,Digital,High,None,None,1,3,27,1
,50 VK5RSF Scan,438.8375,431.8375,Digital,High,None,None,1,3,1,1
,50 TG1 WW,438.8375,431.8375,Digital,High,None,None,1,3,2,1
,50 TG5 VK Bcast,438.8375,431.8375,Digital,High,None,None,1,3,3,1
,50 TG8 S1,438.8375,431.8375,Digital,High,None,None,1,3,4,1
,50 TG9 S1 Loc,438.8375,431.8375,Digital,High,None,None,1,3,5,1
,50 TG13 WWE,438.8375,431.8375,Digital,High,None,None,1,3,6,1
,50 TG113 UA E1,438.8375,431.8375,Digital,High,None,None,1,3,9,1
,50 TG123 UA E2,438.8375,431.8375,Digital,High,None,None,1,3,10,1
,50 TG133 +USA,438.8375,431.8375,Digital,High,None,None,1,3,11,1
,50 TG143 +UK,438.8375,431.8375,Digital,High,None,None,1,3,12,1
,50 TG153 SthPac,438.8375,431.8375,Digital,High,None,None,1,3,13,1
,50 TG505 AU,438.8375,431.8375,Digital,High,None,None,1,3,15,1
,50 TG3800 AU+,438.8375,431.8375,Digital,High,None,None,1,3,17,2
,50 TG3801 ACT,438.8375,431.8375,Digital,High,None,None,1,3,18,2
,50 TG3802 NSW,438.8375,431.8375,Digital,High,None,None,1,3,19,2
,50 TG3803 Vic,438.8375,431.8375,Digital,High,None,None,1,3,20,2
,50 TG3804 Qld,438.8375,431.8375,Digital,High,None,None,1,3,21,2
,50 TG3805 SA,438.8375,431.8375,Digital,High,None,None,1,3,22,2
,50 TG3806 WA,438.8375,431.8375,Digital,High,None,None,1,3,23,2
,50 TG3807 Tas,438.8375,431.8375,Digital,High,None,None,1,3,24,2
,50 Ref Discnct,438.8375,431.8375,Digital,High,None,None,1,3,26,1
,50 Rep Status,438.8375,431.8375,Digital,High,None,None,1,3,27,1
,60 VK6RDM Scan,439.8625,434.8625,Digital,High,None,None,1,3,1,1
,60 TG1 WW,439.8625,434.8625,Digital,High,None,None,1,3,2,1
,60 TG5 VK Bcast,439.8625,434.8625,Digital,High,None,None,1,3,3,1
,60 TG8 S1,439.8625,434.8625,Digital,High,None,None,1,3,4,1
,60 TG9 S1 Loc,439.8625,434.8625,Digital,High,None,None,1,3,5,1
,60 TG13 WWE,439.8625,434.8625,Digital,High,None,None,1,3,6,1
,60 TG113 UA E1,439.8625,434.8625,Digital,High,None,None,1,3,9,1
,60 TG123 UA E2,439.8625,434.8625,Digital,High,None,None,1,3,10,1
,60 TG133 +USA,439.8625,434.8625,Digital,High,None,None,1,3,11,1
,60 TG143 +UK,439.8625,434.8625,Digital,High,None,None,1,3,12,1
,60 TG153 SthPac,439.8625,434.8625,Digital,High,None,None,1,3,13,1
,60 TG505 AU,439.8625,434.8625,Digital,High,None,None,1,3,15,1
,60 TG3800 AU+,439.8625,434.8625,Digital,High,None,None,1,3,17,2
,60 TG3801 ACT,439.8625,434.8625,Digital,High,None,None,1,3,18,2
,60 TG3802 NSW,439.8625,434.8625,Digital,High,None,None,1,3,19,2
,60 TG3803 Vic,439.8625,434.8625,Digital,High,None,None,1,3,20,2
,60 TG3804 Qld,439.8625,434.8625,Digital,High,None,None,1,3,21,2
,60 TG3805 SA,439.8625,434.8625,Digital,High,None,None,1,3,22,2
,60 TG3806 WA,439.8625,434.8625,Digital,High,None,None,1,3,23,2
,60 TG3807 Tas,439.8625,434.8625,Digital,High,None,None,1,3,24,2
,60 Ref Discnct,439.8625,434.8625,Digital,High,None,None,1,3,26,1
,60 Rep Status,439.8625,434.8625,Digital,High,None,None,1,3,27,1
,61 VK6RLM Scan,438.525,431.525,Digital,High,None,None,1,3,1,1
,61 TG1 WW,438.525,431.525,Digital,High,None,None,1,3,2,1
,61 TG5 VK Bcast,438.525,431.525,Digital,High,None,None,1,3,3,1
,61 TG8 S1,438.525,431.525,Digital,High,None,None,1,3,4,1
,61 TG9 S1 Loc,438.525,431.525,Digital,High,None,None,1,3,5,1
,61 TG13 WWE,438.525,431.525,Digital,High,None,None,1,3,6,1
,61 TG113 UA E1,438.525,431.525,Digital,High,None,None,1,3,9,1
,61 TG123 UA E2,438.525,431.525,Digital,High,None,None,1,3,10,1
,61 TG133 +USA,438.525,431.525,Digital,High,None,None,1,3,11,1
,61 TG143 +UK,438.525,431.525,Digital,High,None,None,1,3,12,1
,61 TG153 SthPac,438.525,431.525,Digital,High,None,None,1,3,13,1
,61 TG505 AU,438.525,431.525,Digital,High,None,None,1,3,15,1
,61 TG3800 AU+,438.525,431.525,Digital,High,None,None,1,3,17,2
,61 TG3801 ACT,438.525,431.525,Digital,High,None,None,1,3,18,2
,61 TG3802 NSW,438.525,431.525,Digital,High,None,None,1,3,19,2
,61 TG3803 Vic,438.525,431.525,Digital,High,None,None,1,3,20,2
,61 TG3804 Qld,438.525,431.525,Digital,High,None,None,1,3,21,2
,61 TG3805 SA,438.525,431.525,Digital,High,None,None,1,3,22,2
,61 TG3806 WA,438.525,431.525,Digital,High,None,None,1,3,23,2
,61 TG3807 Tas,438.525,431.525,Digital,High,None,None,1,3,24,2
,61 Ref Discnct,438.525,431.525,Digital,High,None,None,1,3,26,1
,61 Rep Status,438.525,431.525,Digital,High,None,None,1,3,27,1
,62 VK6RRR Scan,438.2,432.6,Digital,High,None,None,1,3,1,1
,62 TG1 WW,438.2,432.6,Digital,High,None,None,1,3,2,1
,62 TG5 VK Bcast,438.2,432.6,Digital,High,None,None,1,3,3,1
,62 TG8 S1,438.2,432.6,Digital,High,None,None,1,3,4,1
,62 TG9 S1 Loc,438.2,432.6,Digital,High,None,None,1,3,5,1
,62 TG13 WWE,438.2,432.6,Digital,High,None,None,1,3,6,1
,62 TG113 UA E1,438.2,432.6,Digital,High,None,None,1,3,9,1
,62 TG123 UA E2,438.2,432.6,Digital,High,None,None,1,3,10,1
,62 TG133 +USA,438.2,432.6,Digital,High,None,None,1,3,11,1
,62 TG143 +UK,438.2,432.6,Digital,High,None,None,1,3,12,1
,62 TG153 SthPac,438.2,432.6,Digital,High,None,None,1,3,13,1
,62 TG505 AU,438.2,432.6,Digital,High,None,None,1,3,15,1
,62 TG3800 AU+,438.2,432.6,Digital,High,None,None,1,3,17,2
,62 TG3801 ACT,438.2,432.6,Digital,High,None,None,1,3,18,2
,62 TG3802 NSW,438.2,432.6,Digital,High,None,None,1,3,19,2
,62 TG3803 Vic,438.2,432.6,Digital,High,None,None,1,3,20,2
,62 TG3804 Qld,438.2,432.6,Digital,High,None,None,1,3,21,2
,62 TG3805 SA,438.2,432.6,Digital,High,None,None,1,3,22,2
,62 TG3806 WA,438.2,432.6,Digital,High,None,None,1,3,23,2
,62 TG3807 Tas,438.2,432.6,Digital,High,None,None,1,3,24,2
,62 Ref Discnct,438.2,432.6,Digital,High,None,None,1,3,26,1
,62 Rep Status,438.2,432.6,Digital,High,None,None,1,3,27,1
,63 VK6RPT Scan,438.025,433.025,Digital,High,None,None,1,3,1,1
,63 TG1 WW,438.025,433.025,Digital,High,None,None,1,3,2,1
,63 TG5 VK Bcast,438.025,433.025,Digital,High,None,None,1,3,3,1
,63 TG8 S1,438.025,433.025,Digital,High,None,None,1,3,4,1
,63 TG9 S1 Loc,438.025,433.025,Digital,High,None,None,1,3,5,1
,63 TG13 WWE,438.025,433.025,Digital,High,None,None,1,3,6,1
,63 TG113 UA E1,438.025,433.025,Digital,High,None,None,1,3,9,1
,63 TG123 UA E2,438.025,433.025,Digital,High,None,None,1,3,10,1
,63 TG133 +USA,438.025,433.025,Digital,High,None,None,1,3,11,1
,63 TG143 +UK,438.025,433.025,Digital,High,None,None,1,3,12,1
,63 TG153 SthPac,438.025,433.025,Digital,High,None,None,1,3,13,1
,63 TG505 AU,438.025,433.025,Digital,High,None,None,1,3,15,1
,63 TG3800 AU+,438.025,433.025,Digital,High,None,None,1,3,17,2
,63 TG3801 ACT,438.025,433.025,Digital,High,None,None,1,3,18,2
,63 TG3802 NSW,438.025,433.025,Digital,High,None,None,1,3,19,2
,63 TG3803 Vic,438.025,433.025,Digital,High,None,None,1,3,20,2
,63 TG3804 Qld,438.025,433.025,Digital,High,None,None,1,3,21,2
,63 TG3805 SA,438.025,433.025,Digital,High,None,None,1,3,22,2
,63 TG3806 WA,438.025,433.025,Digital,High,None,None,1,3,23,2
,63 TG3807 Tas,438.025,433.025,Digital,High,None,None,1,3,24,2
,63 Ref Discnct,438.025,433.025,Digital,High,None,None,1,3,26,1
,63 Rep Status,438.025,433.025,Digital,High,None,None,1,3,27,1
,70 VK7RCR Scan,438.525,433.525,Digital,High,None,None,1,3,1,1
,70 TG1 WW,438.525,433.525,Digital,High,None,None,1,3,2,1
,70 TG5 VK Bcast,438.525,433.525,Digital,High,None,None,1,3,3,1
,70 TG8 S1,438.525,433.525,Digital,High,None,None,1,3,4,1
,70 TG9 S1 Loc,438.525,433.525,Digital,High,None,None,1,3,5,1
,70 TG13 WWE,438.525,433.525,Digital,High,None,None,1,3,6,1
,70 TG113 UA E1,438.525,433.525,Digital,High,None,None,1,3,9,1
,70 TG123 UA E2,438.525,433.525,Digital,High,None,None,1,3,10,1
,70 TG133 +USA,438.525,433.525,Digital,High,None,None,1,3,11,1
,70 TG143 +UK,438.525,433.525,Digital,High,None,None,1,3,12,1
,70 TG153 SthPac,438.525,433.525,Digital,High,None,None,1,3,13,1
,70 TG505 AU,438.525,433.525,Digital,High,None,None,1,3,15,1
,70 TG3800 AU+,438.525,433.525,Digital,High,None,None,1,3,17,2
,70 TG3801 ACT,438.525,433.525,Digital,High,None,None,1,3,18,2
,70 TG3802 NSW,438.525,433.525,Digital,High,None,None,1,3,19,2
,70 TG3803 Vic,438.525,433.525,Digital,High,None,None,1,3,20,2
,70 TG3804 Qld,438.525,433.525,Digital,High,None,None,1,3,21,2
,70 TG3805 SA,438.525,433.525,Digital,High,None,None,1,3,22,2
,70 TG3806 WA,438.525,433.525,Digital,High,None,None,1,3,23,2
,70 TG3807 Tas,438.525,433.525,Digital,High,None,None,1,3,24,2
,70 Ref Discnct,438.525,433.525,Digital,High,None,None,1,3,26,1
,70 Rep Status,438.525,433.525,Digital,High,None,None,1,3,27,1
,71 VK7RAA Scan,438.4125,431.4125,Digital,High,None,None,1,3,1,1
,71 TG1 WW,438.4125,431.4125,Digital,High,None,None,1,3,2,1
,71 TG5 VK Bcast,438.4125,431.4125,Digital,High,None,None,1,3,3,1
,71 TG8 S1,438.4125,431.4125,Digital,High,None,None,1,3,4,1
,71 TG9 S1 Loc,438.4125,431.4125,Digital,High,None,None,1,3,5,1
,71 TG13 WWE,438.4125,431.4125,Digital,High,None,None,1,3,6,1
,71 TG113 UA E1,438.4125,431.4125,Digital,High,None,None,1,3,9,1
,71 TG123 UA E2,438.4125,431.4125,Digital,High,None,None,1,3,10,1
,71 TG133 +USA,438.4125,431.4125,Digital,High,None,None,1,3,11,1
,71 TG143 +UK,438.4125,431.4125,Digital,High,None,None,1,3,12,1
,71 TG153 SthPac,438.4125,431.4125,Digital,High,None,None,1,3,13,1
,71 TG505 AU,438.4125,431.4125,Digital,High,None,None,1,3,15,1
,71 TG3800 AU+,438.4125,431.4125,Digital,High,None,None,1,3,17,2
,71 TG3801 ACT,438.4125,431.4125,Digital,High,None,None,1,3,18,2
,71 TG3802 NSW,438.4125,431.4125,Digital,High,None,None,1,3,19,2
,71 TG3803 Vic,438.4125,431.4125,Digital,High,None,None,1,3,20,2
,71 TG3804 Qld,438.4125,431.4125,Digital,High,None,None,1,3,21,2
,7 TG3805 SA,438.4125,431.4125,Digital,High,None,None,1,3,22,2
,71 TG3806 WA,438.4125,431.4125,Digital,High,None,None,1,3,23,2
,71 TG3807 Tas,438.4125,431.4125,Digital,High,None,None,1,3,24,2
,71 Ref Discnct,438.4125,431.4125,Digital,High,None,None,1,3,26,1
,71 Rep Status,438.4125,431.4125,Digital,High,None,None,1,3,27,1
,72 VK7RJD Scan,438.525,433.525,Digital,High,None,None,1,3,1,1
,72 TG1 WW,438.525,433.525,Digital,High,None,None,1,3,2,1
,72 TG5 VK Bcast,438.525,433.525,Digital,High,None,None,1,3,3,1
,72 TG8 S1,438.525,433.525,Digital,High,None,None,1,3,4,1
,72 TG9 S1 Loc,438.525,433.525,Digital,High,None,None,1,3,5,1
,72 TG13 WWE,438.525,433.525,Digital,High,None,None,1,3,6,1
,72 TG113 UA E1,438.525,433.525,Digital,High,None,None,1,3,9,1
,72 TG123 UA E2,438.525,433.525,Digital,High,None,None,1,3,10,1
,72 TG133 +USA,438.525,433.525,Digital,High,None,None,1,3,11,1
,72 TG143 +UK,438.525,433.525,Digital,High,None,None,1,3,12,1
,72 TG153 SthPac,438.525,433.525,Digital,High,None,None,1,3,13,1
,72 TG505 AU,438.525,433.525,Digital,High,None,None,1,3,15,1
,72 TG3800 AU+,438.525,433.525,Digital,High,None,None,1,3,17,2
,72 TG3801 ACT,438.525,433.525,Digital,High,None,None,1,3,18,2
,72 TG3802 NSW,438.525,433.525,Digital,High,None,None,1,3,19,2
,72 TG3803 Vic,438.525,433.525,Digital,High,None,None,1,3,20,2
,72 TG304 Qld,438.525,433.525,Digital,High,None,None,1,3,21,2
,72 TG3805 SA,438.525,433.525,Digital,High,None,None,1,3,22,2
,72 TG3806 WA,438.525,433.525,Digital,High,None,None,1,3,23,2
,72 TG3807 Tas,438.525,433.525,Digital,High,None,None,1,3,24,2
,72 Ref Discnct,438.525,433.525,Digital,High,None,None,1,3,26,1
,72 Rep Status,438.525,433.525,Digital,High,None,None,1,3,27,1